184|1497
184|3715
184|24023
185|243026
185|101321
185|92995
185|135260
185|271100
185|42375
188|194798
188|291646
188|260118
188|202784
188|179535
188|271061
189|263828
189|242681
189|137768
189|232705
189|52617
189|169568
192|163855
192|107094
192|286807
192|185489
192|226309
192|100371
193|150248
193|125428
193|49819
193|255123
193|38967
193|123130
195|30970
195|179509
195|247788
195|287300
195|205018
195|207890
198|143570
198|176427
198|122595
198|204554
198|33537
198|213072
201|144563
201|232744
201|16241
201|246291
201|93604
201|116244
204|121280
204|38354
204|161845
204|290046
204|200528
204|4880
206|58763
206|71045
206|106776
206|116962
206|212592
206|114249
207|203014
207|45579
207|6745
207|285250
207|248930
207|28001
209|35854
209|85532
209|120246
209|95295
209|132424
209|279253
217|181
217|87040
217|228894
217|123952
217|71193
217|152826
218|220422
218|177482
218|94635
218|54690
218|31436
218|160569
219|69994
219|177712
219|146727
219|46424
219|50202
219|44796
223|288758
223|121646
223|289357
223|147523
223|128855
223|82253
225|18155
225|211339
225|196918
225|6532
225|43200
225|150489
227|210865
227|59158
227|287266
227|100995
227|178523
227|7859
229|70213
229|172024
229|182452
229|249143
229|237911
229|84307
231|259388
231|278582
231|27035
231|210408
231|284392
231|140334
232|234652
232|242102
232|5791
232|37931
232|234536
232|171357
234|198204
234|233293
234|123149
234|255553
234|47084
234|38390
235|8390
235|175928
235|141273
235|260314
235|276635
235|275217
239|270141
239|13240
239|280342
239|261450
239|153923
239|193613
241|252608
241|47136
241|144424
241|52499
241|83832
241|80649
243|29348
243|240434
243|76280
243|149769
243|159155
243|51234
244|192979
244|25235
244|217708
244|111014
244|204859
244|200797
248|200159
248|259333
248|262534
248|143297
248|254837
248|224304
250|119294
250|288689
250|106898
250|265449
250|102978
250|174258
256|50572
256|237839
256|160146
256|11196
256|183583
256|293221
262|248986
262|197912
262|104262
262|51665
262|226320
262|119229
263|264014
263|29894
263|269991
263|52615
263|107923
263|188681
269|23998
269|35396
269|284406
269|219794
269|34337
269|250410
273|180441
273|39579
273|109069
273|120603
273|237989
273|272870
274|173776
274|77233
274|123061
274|255493
274|290045
274|257660
276|183123
276|193613
276|18067
276|237309
276|183431
276|274787
278|207401
278|64470
278|29297
278|104809
278|102495
278|183711
279|246027
279|26698
279|29379
279|279219
279|253344
279|267359
280|123997
280|251105
280|224585
280|109877
280|276319
280|88839
281|53247
281|29690
281|23517
281|127259
281|232262
281|211324
282|139862
282|131218
282|21911
282|127917
282|212455
282|136351
286|285393
286|228925
286|214979
286|65362
286|218868
286|144100
290|193341
290|58672
290|282728
290|94872
290|218956
290|3498
292|169310
292|191709
292|122532
292|40947
292|165332
292|110875
294|118738
294|129467
294|106788
294|15641
294|138362
294|285508
297|173971
297|55
297|196882
297|165114
297|261029
297|34295
298|119006
298|94661
298|3027
298|287377
298|143788
298|147353
301|54465
301|112965
301|18748
301|251511
301|93009
301|175604
303|257899
303|207938
303|92035
303|124387
303|131
303|39555
305|122337
305|123577
305|241491
305|83656
305|42375
305|65957
307|82314
307|273123
307|163286
307|99448
307|130023
307|246130
313|13219
313|64402
313|17035
313|74142
313|143989
313|174691
314|117419
314|82112
314|99293
314|175638
314|177056
314|213280
324|127455
324|210865
324|58353
324|178503
324|112211
324|137662
325|83854
325|150489
325|252457
325|204083
325|294996
325|73944
330|56510
330|54061
330|176842
330|61992
330|94147
330|51468
334|38543
334|70268
334|222675
334|275816
334|294217
334|111151
335|153923
335|11140
335|172099
335|56019
335|97476
335|249132
338|42179
338|51436
338|71809
338|13669
338|171532
338|119229
346|10062
346|189038
346|164434
346|51634
346|106308
346|219726
348|141790
348|150375
348|23679
348|230255
348|123548
348|15821
349|21176
349|204832
349|272832
349|84247
349|162056
349|104813
350|11350
350|143692
350|17436
350|46339
350|270166
350|281818
352|206878
352|182432
352|238154
352|241491
352|102958
352|17661
353|295640
353|111313
353|130157
353|232918
353|33871
353|234154
354|31300
354|232296
354|105176
354|150507
354|34829
354|108120
356|225847
356|201122
356|124559
356|44343
356|229242
356|87876
358|138683
358|116487
358|275967
358|9514
358|290150
358|131564
359|41862
359|269125
359|100831
359|214453
359|108981
359|222246
362|211433
362|91716
362|29499
362|167930
362|26323
362|225472
363|117063
363|102057
363|105779
363|235311
363|211218
363|183123
366|219794
366|108755
366|274884
366|50631
366|58100
366|4310
372|276208
372|184940
372|191403
372|154286
372|129488
372|43077
373|205370
373|227720
373|13543
373|143610
373|255194
373|182307
374|236044
374|287001
374|152626
374|128855
374|148
374|134414
376|221643
376|74686
376|99175
376|286054
376|50889
376|223414
377|7180
377|37960
377|148821
377|56334
377|198112
377|289741
380|271794
380|37695
380|156937
380|258686
380|167345
380|176376
381|262177
381|117763
381|147254
381|262269
381|5156
381|2504
388|26456
388|279725
388|211163
388|52172
388|190099
388|67995
389|47306
389|121745
389|184792
389|271287
389|50628
389|270749
390|283502
390|295323
390|112211
390|165716
390|47047
390|72875
392|138809
392|107137
392|265725
392|256132
392|153924
392|242993
393|199267
393|150250
393|155572
393|285288
393|212927
393|282216
394|118763
394|277417
394|244376
394|148821
394|219973
394|4847
395|4445
395|130276
395|52660
395|12922
395|13651
395|96630
399|203434
399|221201
399|42182
399|249747
399|78627
399|136453
400|219317
400|197919
400|96326
400|158514
400|48000
400|228377
401|63855
401|715
401|5844
401|61436
401|89740
401|116166
407|277539
407|187593
407|44255
407|126581
407|47025
407|261450
409|185962
409|150048
409|209370
409|143570
409|289381
409|24426
415|144357
415|119806
415|267297
415|168502
415|270526
415|247218
420|14611
420|118114
420|289357
420|16343
420|12739
420|255645
421|164543
421|275379
421|162765
421|133952
421|175178
421|35555
427|146318
427|5560
427|101464
427|89668
427|8950
427|267651
430|210490
430|164517
430|135514
430|10445
430|176639
430|205617
435|152602
435|7188
435|205311
435|139386
435|259935
435|286454
436|154140
436|88342
436|140334
436|162260
436|270543
436|102106
441|98748
441|79655
441|73885
441|102839
441|213072
441|182596
442|70761
442|18486
442|71922
442|208019
442|170384
442|116618
444|205370
444|207449
444|167328
444|50702
444|240229
444|148017
445|201611
445|90143
445|254900
445|108957
445|97127
445|293458
446|285322
446|107188
446|37537
446|229516
446|268778
446|207360
447|235760
447|157155
447|262192
447|283321
447|112017
447|237331
449|167470
449|240094
449|213866
449|189144
449|206878
449|264629
450|246807
450|225319
450|17252
450|264827
450|73284
450|7326
454|176405
454|262438
454|262541
454|135697
454|195902
454|192062
455|98878
455|225495
455|253265
455|290274
455|51184
455|223785
457|67983
457|232791
457|176647
457|131620
457|86103
457|121817
462|29768
462|117771
462|70171
462|64927
462|47084
462|187560
467|128855
467|95147
467|72875
467|61049
467|183107
467|286843
468|245658
468|241415
468|193656
468|50347
468|24823
468|206958
469|209370
469|21593
469|273201
469|249121
469|293310
469|139425
475|211763
475|281826
475|112211
475|181901
475|131633
475|13507
477|83825
477|45900
477|59344
477|192563
477|162068
477|213072
478|175320
478|262269
478|245983
478|89191
478|289735
478|128815
479|61031
479|275334
479|42953
479|8669
479|170569
479|43473
482|155026
482|59985
482|34231
482|125893
482|44424
482|172679
484|247650
484|286329
484|203643
484|32894
484|24878
484|258787
485|62076
485|115478
485|222972
485|41574
485|170931
485|252198
490|18967
490|255196
490|262193
490|85083
490|111527
490|61829
492|216914
492|254496
492|40651
492|198305
492|220536
492|15951
493|259770
493|156047
493|84780
493|180426
493|82915
493|123130
495|239351
495|117523
495|20745
495|171641
495|45668
495|118725
497|264216
497|201179
497|4808
497|22655
497|280411
497|196140
502|210352
502|41018
502|12308
502|92369
502|68153
502|101464
503|139135
503|190001
503|168075
503|111088
503|209366
503|30048
504|229966
504|147037
504|24992
504|64455
504|250340
504|30464
508|2924
508|135466
508|234907
508|267824
508|154630
508|269273
509|122961
509|69641
509|262011
509|191001
509|143670
509|210051
510|195774
510|152774
510|93084
510|82422
510|9965
510|184197
511|188838
511|250273
511|30742
511|169575
511|245877
511|113702
512|125718
512|231282
512|93973
512|80916
512|134160
512|291102
514|262394
514|52572
514|168
514|270719
514|77545
514|263852
517|26850
517|130774
517|292997
517|85404
517|207829
517|102452
519|23103
519|113233
519|206582
519|245717
519|272720
519|76477
522|110918
522|107959
522|141599
522|41506
522|56285
522|153309
523|286147
523|51129
523|206786
523|295640
523|133302
523|13873
526|56551
526|88448
526|53910
526|116166
526|75640
526|185423
527|90215
527|136336
527|289153
527|24210
527|129467
527|276415
529|33203
529|209370
529|169310
529|270864
529|42334
529|264901
530|55306
530|24649
530|141610
530|263117
530|159537
530|175144
531|140677
531|216055
531|198294
531|59873
531|115056
531|225433
532|119451
532|150270
532|121299
532|88072
532|147209
532|12307
533|235658
533|135514
533|40055
533|163127
533|223192
533|189306
534|87185
534|104207
534|184573
534|110406
534|212852
534|54933
535|5718
535|68739
535|141512
535|100959
535|256132
535|248956
536|116706
536|257837
536|264789
536|136234
536|205370
536|88839
539|234614
539|72737
539|234742
539|203956
539|89005
539|18933
542|88453
542|138863
542|83891
542|212862
542|107436
542|173674
548|156491
548|123128
548|72969
548|71510
548|294808
548|199254
550|19985
550|231373
550|288320
550|204462
550|202423
550|92507
561|111020
561|211280
561|104463
561|83057
561|236734
561|225561
562|124188
562|260958
562|279493
562|93616
562|241006
562|105779
564|173474
564|86284
564|238633
564|42375
564|292341
564|106659
565|148821
565|83500
565|261344
565|96971
565|170973
565|49111
568|175144
568|282321
568|70431
568|259316
568|61145
568|212119
573|218174
573|6586
573|122337
573|204267
573|116493
573|32226
580|185243
580|234891
580|92599
580|252608
580|53647
580|265958
582|128614
582|152626
582|47124
582|207510
582|25721
582|79569
591|267817
591|56437
591|8526
591|74142
591|184653
591|187117
593|199061
593|291128
593|118990
593|160030
593|109606
593|106631
594|198890
594|79131
594|79094
594|103399
594|222103
594|232278
595|294590
595|173038
595|82265
595|119064
595|173657
595|235628
597|36734
597|237633
597|246883
597|122086
597|140335
597|261346
600|106619
600|104078
600|137262
600|118166
600|106878
600|28513
602|86428
602|166288
602|290535
602|271070
602|113596
602|53217
606|66574
606|82634
606|211236
606|264746
606|289451
606|135270
607|171306
607|22940
607|213317
607|236949
607|196883
607|31050
608|261450
608|36398
608|158660
608|22560
608|211942
608|110483
609|292983
609|147504
609|136050
609|116
609|82454
609|77330
615|196358
615|17645
615|36104
615|294370
615|234432
615|34744
616|151503
616|78499
616|211324
616|88313
616|232242
616|213953
617|186785
617|84907
617|56288
617|105487
617|150186
617|123373
618|89440
618|163106
618|238633
618|282320
618|6432
618|62180
621|159786
621|31942
621|179505
621|182469
621|14348
621|120657
622|67881
622|261910
622|6064
622|42332
622|94285
622|242808
624|224723
624|47083
624|123676
624|176645
624|77143
624|170772
627|188312
627|94893
627|286054
627|15421
627|70509
627|256132
631|36754
631|154709
631|264537
631|139135
631|171877
631|177433
635|156642
635|38168
635|198544
635|218879
635|144008
635|274784
636|262075
636|46629
636|205523
636|168398
636|268917
636|239473
637|175353
637|254767
637|135204
637|163557
637|293408
637|203676
640|63975
640|21429
640|103297
640|201216
640|50270
640|59789
641|177964
641|63340
641|193162
641|27570
641|288624
641|155772
647|69571
647|90206
647|83187
647|225217
647|255694
647|112650
648|264251
648|254249
648|165372
648|272558
648|80916
648|69175
651|281806
651|269227
651|61574
651|156081
651|182781
651|128732
652|43881
652|292490
652|275211
652|83168
652|230677
652|178133
657|104394
657|190812
657|276120
657|134456
657|275578
657|218779
659|199673
659|79730
659|86038
659|175703
659|20655
659|236989
660|239591
660|41733
660|291887
660|225414
660|225874
660|113
662|90712
662|24210
662|137615
662|191995
662|94938
662|136199
664|140226
664|108183
664|256840
664|59932
664|261695
664|67929
667|15821
667|142033
667|220671
667|235826
667|212840
667|170261
670|64402
670|20960
670|30408
670|248449
670|88964
670|226946
671|220619
671|103670
671|208119
671|113268
671|147031
671|153891
672|131921
672|10306
672|26536
672|236433
672|39495
672|159480
673|40540
673|192375
673|184535
673|131686
673|227897
673|170480
675|46159
675|38557
675|20114
675|179859
675|128648
675|285630
676|78426
676|39623
676|189756
676|162199
676|210679
676|83546
678|45153
678|50417
678|90746
678|154785
678|27168
678|150640
684|253468
684|209918
684|38990
684|4065
684|11462
684|204943
685|101810
685|124512
685|27851
685|187428
685|39906
685|292008
688|178502
688|286228
688|181167
688|51841
688|64394
688|153854
690|196193
690|79645
690|115267
690|214776
690|49136
690|22687
691|255606
691|192331
691|23104
691|107155
691|89432
691|125105
692|214495
692|262596
692|114376
692|275953
692|262715
692|99448
696|175024
696|34761
696|177026
696|256643
696|148179
696|205370
698|284781
698|112760
698|295278
698|46922
698|287422
698|262192
700|245272
700|111468
700|149997
700|143817
700|261800
700|6833
703|155772
703|181065
703|136343
703|1693
703|185831
703|71455
709|224658
709|132698
709|108981
709|219042
709|171830
709|120219
713|83385
713|269998
713|264571
713|278582
713|261450
713|51203
719|126056
719|251839
719|58040
719|158785
719|136273
719|8217
723|285508
723|50637
723|210227
723|217242
723|216047
723|145050
724|274861
724|127573
724|116631
724|169408
724|111082
724|59723
725|23629
725|9810
725|170317
725|137591
725|215004
725|288948
726|288711
726|38557
726|10133
726|49081
726|245288
726|106858
736|258659
736|162241
736|55818
736|56544
736|83168
736|268917
738|234728
738|292141
738|134661
738|169260
738|268721
738|10155
740|168264
740|43031
740|288162
740|150076
740|292796
740|64654
743|52617
743|120535
743|172220
743|62076
743|219917
743|68342
747|83472
747|82992
747|63089
747|159945
747|106204
747|67137
749|237527
749|85885
749|96755
749|17748
749|270420
749|128506
756|86057
756|246130
756|175160
756|237839
756|34146
756|154468
757|1940
757|116635
757|204738
757|136327
757|7188
757|3856
758|103097
758|16518
758|5121
758|294300
758|108596
758|69797
761|138970
761|285227
761|10800
761|48874
761|273400
761|230358
762|274895
762|13491
762|249919
762|185414
762|216346
762|185033
767|44705
767|187980
767|243454
767|140006
767|245276
767|3715
768|149832
768|41022
768|197919
768|17645
768|191821
768|143132
770|107923
770|46040
770|222732
770|187283
770|131775
770|20124
772|24050
772|227769
772|200574
772|76321
772|254465
772|32596
773|32812
773|268917
773|153067
773|36745
773|184943
773|79309
776|166168
776|67182
776|121370
776|89659
776|140951
776|189888
779|46992
779|253665
779|59721
779|254708
779|231875
779|117389
781|295831
781|180940
781|266213
781|65077
781|62218
781|111546
786|34503
786|191995
786|16695
786|167345
786|61826
786|196760
787|29988
787|223542
787|92498
787|21593
787|134456
787|204462
791|239234
791|188676
791|159549
791|183591
791|40466
791|211821
792|65687
792|97320
792|193367
792|23545
792|259299
792|200250
796|223148
796|200013
796|568
796|167773
796|135855
796|272932
797|159549
797|64163
797|15050
797|6007
797|120519
797|206860
799|256990
799|46756
799|197751
799|173538
799|262215
799|159622
800|126448
800|168665
800|125210
800|161398
800|124464
800|144535
804|102456
804|31868
804|197144
804|283874
804|109899
804|168689
805|275223
805|199366
805|163366
805|166094
805|208932
805|231206
806|244238
806|91475
806|68670
806|190286
806|119532
806|189420
807|279927
807|93138
807|268418
807|142231
807|58583
807|42246
809|286296
809|23323
809|271243
809|12477
809|290591
809|69282
810|77872
810|120020
810|154274
810|221984
810|25778
810|248692
813|281134
813|170079
813|63032
813|178790
813|61250
813|155791
820|285353
820|69703
820|162730
820|284194
820|82810
820|72771
822|130084
822|126455
822|17445
822|24582
822|242556
822|283565
825|24037
825|217347
825|86364
825|110001
825|5345
825|129847
826|275816
826|20007
826|238389
826|41735
826|99629
826|224544
829|207401
829|120535
829|287260
829|22819
829|192338
829|187238
834|49202
834|8280
834|67545
834|285658
834|248017
834|185605
835|233286
835|242156
835|185418
835|114942
835|94084
835|137305
836|198140
836|271252
836|64459
836|188137
836|260985
836|152843
838|99368
838|73557
838|254344
838|295158
838|66446
838|193711
840|212229
840|66359
840|61420
840|112305
840|157123
840|293623
841|106788
841|181066
841|230797
841|239570
841|4717
841|152491
842|223983
842|93011
842|128579
842|192891
842|6280
842|167646
843|181941
843|30979
843|243801
843|12628
843|160857
843|160064
847|86586
847|106720
847|231676
847|64238
847|200468
847|272223
849|197522
849|249827
849|193887
849|48244
849|7287
849|49364
852|247480
852|273201
852|12476
852|109079
852|248652
852|287047
854|164543
854|160941
854|254696
854|179489
854|108365
854|106786
862|141263
862|60706
862|258064
862|28348
862|29848
862|203009
863|30970
863|173330
863|44557
863|232467
863|145503
863|182224
864|123418
864|85942
864|235596
864|108397
864|80050
864|41121
866|138591
866|55609
866|78868
866|163568
866|178598
866|238345
868|263647
868|71804
868|8332
868|268085
868|42888
868|161370
869|74017
869|273270
869|120521
869|25794
869|96084
869|80075
870|196653
870|289946
870|276189
870|13543
870|104996
870|69860
872|97039
872|247020
872|92995
872|266340
872|51528
872|186263
875|29988
875|281406
875|149971
875|290021
875|83722
875|89104
877|215620
877|250670
877|108356
877|173513
877|281833
877|191781
880|186400
880|61034
880|176004
880|37960
880|2129
880|179499
881|291357
881|195487
881|281687
881|130606
881|176830
881|76295
882|36048
882|270814
882|212357
882|280578
882|247467
882|7859
888|73557
888|238340
888|227711
888|106183
888|116728
888|163788
889|5976
889|125958
889|34511
889|15776
889|198890
889|91475
893|217315
893|11206
893|280405
893|70268
893|87922
893|6240
896|203339
896|212623
896|78651
896|104324
896|271030
896|52447
897|112660
897|173337
897|155825
897|210656
897|191462
897|141055
899|270004
899|239570
899|239010
899|187117
899|254586
899|193037
901|253333
901|131093
901|244376
901|65181
901|9974
901|141772
906|119906
906|129783
906|13127
906|124043
906|269065
906|156151
908|264152
908|191219
908|200260
908|269725
908|275626
908|200432
910|217381
910|132159
910|229144
910|287739
910|115579
910|36506
917|46225
917|228366
917|167982
917|220688
917|41079
917|98235
921|96631
921|252198
921|234348
921|57983
921|48172
921|189540
923|32880
923|19688
923|251747
923|96378
923|42193
923|205676
924|471
924|191712
924|36224
924|108161
924|221201
924|69797
931|81542
931|92910
931|38938
931|89212
931|109909
931|65174
935|196750
935|165215
935|177858
935|94800
935|231089
935|244058
938|224184
938|92874
938|177370
938|117377
938|121280
938|77626
939|70431
939|131453
939|281826
939|292578
939|213428
939|12004
942|256008
942|5879
942|222600
942|182097
942|83841
942|244283
943|74542
943|104207
943|72395
943|281189
943|283261
943|94919
944|42743
944|179970
944|156593
944|75361
944|241059
944|196262
947|237798
947|103861
947|185498
947|78423
947|69645
947|267390
949|175078
949|237718
949|172696
949|157733
949|225847
949|198595
952|20999
952|9232
952|179729
952|205329
952|89641
952|271252
953|23822
953|123520
953|145039
953|7619
953|290365
953|189973
955|4432
955|77662
955|273275
955|6370
955|55984
955|243670
960|279927
960|24495
960|97554
960|149786
960|170480
960|22371
961|153018
961|58489
961|49490
961|204349
961|51381
961|237829
964|233112
964|22496
964|51743
964|263647
964|231223
964|163459
965|136405
965|188201
965|204462
965|26532
965|156092
965|221618
968|138048
968|26707
968|31649
968|44675
968|250273
968|129783
970|284554
970|211324
970|246219
970|128565
970|82210
970|164591
974|86976
974|144499
974|80198
974|88927
974|283110
974|133167
976|272736
976|15876
976|143033
976|214505
976|167992
976|72875
979|12766
979|248074
979|14419
979|180785
979|56437
979|216902
980|70459
980|18466
980|158436
980|241279
980|101871
980|199581
983|255320
983|223542
983|160866
983|5244
983|246593
983|70748
985|164737
985|228166
985|274209
985|130023
985|158316
985|197465
987|46756
987|56976
987|89795
987|69803
987|220973
987|274616
991|92292
991|166946
991|163855
991|129467
991|268779
991|110825
993|279085
993|130399
993|280314
993|20460
993|258677
993|264677
994|289330
994|216211
994|145957
994|3569
994|196703
994|232801
1001|283151
1001|217638
1001|243829
1001|262953
1001|96243
1001|276659
1003|273378
1003|160650
1003|184644
1003|267088
1003|130302
1003|265121
1004|109606
1004|61204
1004|23611
1004|178423
1004|283770
1004|1973
1007|203805
1007|262921
1007|268787
1007|276160
1007|158536
1007|74622
1008|287306
1008|74142
1008|144424
1008|20618
1008|190630
1008|220973
1009|197995
1009|21124
1009|150681
1009|255420
1009|286426
1009|56423
1011|247777
1011|122096
1011|258815
1011|287308
1011|213228
1011|218816
1013|265098
1013|178002
1013|39699
1013|35077
1013|98748
1013|15178
1016|137079
1016|252799
1016|102464
1016|204468
1016|164485
1016|273540
1017|152290
1017|73710
1017|215325
1017|178645
1017|201543
1017|267024
1020|68440
1020|119772
1020|276190
1020|241646
1020|191995
1020|245910
1022|138112
1022|276042
1022|126308
1022|292341
1022|134724
1022|176639
1023|233923
1023|97396
1023|77329
1023|20992
1023|170608
1023|183110
1025|216343
1025|86544
1025|22728
1025|255320
1025|121620
1025|158554
1027|158121
1027|254726
1027|13065
1027|218129
1027|184237
1027|133037
1028|281650
1028|169260
1028|214420
1028|166203
1028|211324
1028|235427
1029|246898
1029|182596
1029|120037
1029|89795
1029|136275
1029|208770
1030|66803
1030|190099
1030|130023
1030|252006
1030|178002
1030|227732
1031|289153
1031|104981
1031|215090
1031|173671
1031|175177
1031|78115
1034|246255
1034|56544
1034|217897
1034|22196
1034|87493
1034|291364
1035|244850
1035|21593
1035|232884
1035|100522
1035|244808
1035|4467
1036|55747
1036|180370
1036|162024
1036|78246
1036|109544
1036|136610
1039|19612
1039|157464
1039|190822
1039|12984
1039|222892
1039|125938
1041|292764
1041|139556
1041|178879
1041|215325
1041|61189
1041|123323
1043|136096
1043|108501
1043|120246
1043|54238
1043|91665
1043|101745
1048|168585
1048|188916
1048|148132
1048|247095
1048|253333
1048|76255
1054|186266
1054|24242
1054|280697
1054|229894
1054|267088
1054|273330
1056|134225
1056|5566
1056|129553
1056|124275
1056|208598
1056|86266
1059|82931
1059|234772
1059|151924
1059|111802
1059|274990
1059|33713
1060|238705
1060|196333
1060|4523
1060|128562
1060|160972
1060|66368
1062|123570
1062|167345
1062|73557
1062|218781
1062|96586
1062|228140
1064|21365
1064|13742
1064|36158
1064|252034
1064|71436
1064|232332
1065|78910
1065|141945
1065|231206
1065|256832
1065|167897
1065|218206
1066|53995
1066|88840
1066|69464
1066|180341
1066|128732
1066|234211
1070|46984
1070|205918
1070|72129
1070|187203
1070|29894
1070|232937
1071|216175
1071|86464
1071|50094
1071|203948
1071|159637
1071|130004
1075|198927
1075|128463
1075|41698
1075|174669
1075|32919
1075|58037
1078|133372
1078|157784
1078|15715
1078|80972
1078|225319
1078|48124
1079|83693
1079|225748
1079|108998
1079|10155
1079|108555
1079|2129
1084|255280
1084|148028
1084|117009
1084|145246
1084|41775
1084|205188
1085|261799
1085|81468
1085|170335
1085|195774
1085|184507
1085|5844
1087|235531
1087|269824
1087|213942
1087|286598
1087|124412
1087|173677
1089|277372
1089|262906
1089|143546
1089|35208
1089|198456
1089|233519
1092|73557
1092|124985
1092|31440
1092|207401
1092|150618
1092|231333
1093|54301
1093|42033
1093|150058
1093|40326
1093|148641
1093|176639
1095|21164
1095|175144
1095|217483
1095|201709
1095|203096
1095|74142
1098|66364
1098|191631
1098|38000
1098|244729
1098|153742
1098|49149
1099|272285
1099|17102
1099|195114
1099|220646
1099|139778
1099|37202
1100|40373
1100|247922
1100|191024
1100|265129
1100|143570
1100|76477
1101|184253
1101|216484
1101|237021
1101|272655
1101|226950
1101|267275
1102|157029
1102|52855
1102|129476
1102|150148
1102|161398
1102|63939
1104|197832
1104|44470
1104|253858
1104|45838
1104|249919
1104|236553
1107|144424
1107|154430
1107|248081
1107|120931
1107|180346
1107|14408
1110|201216
1110|192136
1110|138912
1110|98748
1110|144650
1110|237718
1116|71571
1116|203588
1116|238032
1116|151924
1116|126667
1116|230239
1117|261695
1117|165361
1117|268462
1117|64884
1117|534
1117|31440
1120|51286
1120|237211
1120|59296
1120|82931
1120|46670
1120|26602
1124|72360
1124|170926
1124|46942
1124|157129
1124|41076
1124|116741
1125|198930
1125|236175
1125|191766
1125|63176
1125|69081
1125|205006
1126|8691
1126|250273
1126|127078
1126|264835
1126|236653
1126|234250
