280|224585|0.0|0.0
280|109877|0.0|0.0
280|276319|0.0|0.0
280|88839|0.0|0.0
281|53247|0.0|0.0
281|29690|0.0|0.0
281|23517|0.0|0.0
281|127259|0.0|0.0
281|232262|0.0|0.0
281|211324|0.0|0.0
282|139862|0.0|0.0
282|131218|0.0|0.0
282|21911|0.0|0.0
282|127917|0.0|0.0
282|212455|0.0|0.0
282|136351|0.0|0.0
286|285393|0.0|0.0
286|228925|0.0|0.0
286|214979|0.0|0.0
286|65362|0.0|0.0
286|218868|0.0|0.0
286|144100|0.0|0.0
290|193341|0.0|0.0
290|58672|0.0|0.0
290|282728|0.0|0.0
290|94872|0.0|0.0
290|218956|0.0|0.0
290|3498|0.0|0.0
292|169310|0.0|0.0
292|191709|0.0|0.0
292|122532|0.0|0.0
292|40947|0.0|0.0
292|165332|0.0|0.0
292|110875|0.0|0.0
294|118738|0.0|0.0
294|129467|0.0|0.0
294|106788|0.0|0.0
294|15641|0.0|0.0
294|138362|0.0|0.0
294|285508|0.0|0.0
297|173971|0.0|0.0
297|55|0.0|0.0
297|196882|0.0|0.0
297|165114|0.0|0.0
297|261029|0.0|0.0
297|34295|0.0|0.0
298|119006|0.0|0.0
298|94661|0.0|0.0
298|3027|0.0|0.0
298|287377|0.0|0.0
298|143788|0.0|0.0
298|147353|0.0|0.0
301|54465|0.0|0.0
301|112965|0.0|0.0
301|18748|0.0|0.0
301|251511|0.0|0.0
301|93009|0.0|0.0
301|175604|0.0|0.0
303|257899|0.0|0.0
303|207938|0.0|0.0
303|92035|0.0|0.0
303|124387|0.0|0.0
303|131|0.0|0.0
303|39555|0.0|0.0
305|122337|0.0|0.0
305|123577|0.0|0.0
305|241491|0.0|0.0
305|83656|0.0|0.0
305|42375|0.0|0.0
305|65957|0.0|0.0
307|82314|0.0|0.0
307|273123|0.0|0.0
307|163286|0.0|0.0
307|99448|0.0|0.0
307|130023|0.0|0.0
307|246130|0.0|0.0
313|13219|0.0|0.0
313|64402|0.0|0.0
313|17035|0.0|0.0
313|74142|0.0|0.0
313|143989|0.0|0.0
313|174691|0.0|0.0
314|117419|0.0|0.0
314|82112|0.0|0.0
314|99293|0.0|0.0
314|175638|0.0|0.0
314|177056|0.0|0.0
314|213280|0.0|0.0
324|127455|0.0|0.0
324|210865|0.0|0.0
324|58353|0.0|0.0
324|178503|0.0|0.0
324|112211|0.0|0.0
324|137662|0.0|0.0
325|83854|0.0|0.0
325|150489|0.0|0.0
325|252457|0.0|0.0
325|204083|0.0|0.0
325|294996|0.0|0.0
325|73944|0.0|0.0
330|56510|0.0|0.0
330|54061|0.0|0.0
330|176842|0.0|0.0
330|61992|0.0|0.0
330|94147|0.0|0.0
330|51468|0.0|0.0
334|38543|0.0|0.0
334|70268|0.0|0.0
334|222675|0.0|0.0
334|275816|0.0|0.0
334|294217|0.0|0.0
334|111151|0.0|0.0
335|153923|0.0|0.0
335|11140|0.0|0.0
335|172099|0.0|0.0
335|56019|0.0|0.0
335|97476|0.0|0.0
335|249132|0.0|0.0
338|42179|0.0|0.0
338|51436|0.0|0.0
338|71809|0.0|0.0
338|13669|0.0|0.0
338|171532|0.0|0.0
338|119229|0.0|0.0
346|10062|0.0|0.0
346|189038|0.0|0.0
346|164434|0.0|0.0
346|51634|0.0|0.0
346|106308|0.0|0.0
346|219726|0.0|0.0
348|141790|0.0|0.0
348|150375|0.0|0.0
348|23679|0.0|0.0
348|230255|0.0|0.0
348|123548|0.0|0.0
348|15821|0.0|0.0
349|21176|0.0|0.0
349|204832|0.0|0.0
349|272832|0.0|0.0
349|84247|0.0|0.0
349|162056|0.0|0.0
349|104813|0.0|0.0
350|11350|0.0|0.0
350|143692|0.0|0.0
350|17436|0.0|0.0
350|46339|0.0|0.0
350|270166|0.0|0.0
350|281818|0.0|0.0
352|206878|0.0|0.0
352|182432|0.0|0.0
352|238154|0.0|0.0
352|241491|0.0|0.0
352|102958|0.0|0.0
352|17661|0.0|0.0
353|295640|0.0|0.0
353|111313|0.0|0.0
353|130157|0.0|0.0
353|232918|0.0|0.0
353|33871|0.0|0.0
353|234154|0.0|0.0
354|31300|0.0|0.0
354|232296|0.0|0.0
354|105176|0.0|0.0
354|150507|0.0|0.0
354|34829|0.0|0.0
354|108120|0.0|0.0
356|225847|0.0|0.0
356|201122|0.0|0.0
356|124559|0.0|0.0
356|44343|0.0|0.0
356|229242|0.0|0.0
356|87876|0.0|0.0
358|138683|0.0|0.0
358|116487|0.0|0.0
358|275967|0.0|0.0
358|9514|0.0|0.0
358|290150|0.0|0.0
358|131564|0.0|0.0
359|41862|0.0|0.0
359|269125|0.0|0.0
359|100831|0.0|0.0
359|214453|0.0|0.0
359|108981|0.0|0.0
359|222246|0.0|0.0
362|211433|0.0|0.0
362|91716|0.0|0.0
362|29499|0.0|0.0
362|167930|0.0|0.0
362|26323|0.0|0.0
362|225472|0.0|0.0
363|117063|0.0|0.0
363|102057|0.0|0.0
363|105779|0.0|0.0
363|235311|0.0|0.0
363|211218|0.0|0.0
363|183123|0.0|0.0
366|219794|0.0|0.0
366|108755|0.0|0.0
366|274884|0.0|0.0
366|50631|0.0|0.0
366|58100|0.0|0.0
366|4310|0.0|0.0
372|276208|0.0|0.0
372|184940|0.0|0.0
372|191403|0.0|0.0
372|154286|0.0|0.0
372|129488|0.0|0.0
372|43077|0.0|0.0
373|205370|0.0|0.0
373|227720|0.0|0.0
373|13543|0.0|0.0
373|143610|0.0|0.0
373|255194|0.0|0.0
373|182307|0.0|0.0
374|236044|0.0|0.0
374|287001|0.0|0.0
374|152626|0.0|0.0
374|128855|0.0|0.0
374|148|0.0|0.0
374|134414|0.0|0.0
376|221643|0.0|0.0
376|74686|0.0|0.0
376|99175|0.0|0.0
376|286054|0.0|0.0
376|50889|0.0|0.0
376|223414|0.0|0.0
377|7180|0.0|0.0
377|37960|0.0|0.0
377|148821|0.0|0.0
377|56334|0.0|0.0
377|198112|0.0|0.0
377|289741|0.0|0.0
380|271794|0.0|0.0
380|37695|0.0|0.0
380|156937|0.0|0.0
380|258686|0.0|0.0
380|167345|0.0|0.0
380|176376|0.0|0.0
381|262177|0.0|0.0
381|117763|0.0|0.0
381|147254|0.0|0.0
381|262269|0.0|0.0
381|5156|0.0|0.0
381|2504|0.0|0.0
388|26456|0.0|0.0
388|279725|0.0|0.0
388|211163|0.0|0.0
388|52172|0.0|0.0
388|190099|0.0|0.0
388|67995|0.0|0.0
389|47306|0.0|0.0
389|121745|0.0|0.0
389|184792|0.0|0.0
389|271287|0.0|0.0
389|50628|0.0|0.0
389|270749|0.0|0.0
390|283502|0.0|0.0
390|295323|0.0|0.0
390|112211|0.0|0.0
390|165716|0.0|0.0
390|47047|0.0|0.0
390|72875|0.0|0.0
392|138809|0.0|0.0
392|107137|0.0|0.0
392|265725|0.0|0.0
392|256132|0.0|0.0
392|153924|0.0|0.0
392|242993|0.0|0.0
393|199267|0.0|0.0
393|150250|0.0|0.0
393|155572|0.0|0.0
393|285288|0.0|0.0
393|212927|0.0|0.0
393|282216|0.0|0.0
394|118763|0.0|0.0
394|277417|0.0|0.0
394|244376|0.0|0.0
394|148821|0.0|0.0
394|219973|0.0|0.0
394|4847|0.0|0.0
395|4445|0.0|0.0
395|130276|0.0|0.0
395|52660|0.0|0.0
395|12922|0.0|0.0
395|13651|0.0|0.0
395|96630|0.0|0.0
399|203434|0.0|0.0
399|221201|0.0|0.0
399|42182|0.0|0.0
399|249747|0.0|0.0
399|78627|0.0|0.0
399|136453|0.0|0.0
400|219317|0.0|0.0
400|197919|0.0|0.0
400|96326|0.0|0.0
400|158514|0.0|0.0
400|48000|0.0|0.0
400|228377|0.0|0.0
401|63855|0.0|0.0
401|715|0.0|0.0
401|5844|0.0|0.0
401|61436|0.0|0.0
401|89740|0.0|0.0
401|116166|0.0|0.0
407|277539|0.0|0.0
407|187593|0.0|0.0
407|44255|0.0|0.0
407|126581|0.0|0.0
407|47025|0.0|0.0
407|261450|0.0|0.0
409|185962|0.0|0.0
409|150048|0.0|0.0
409|209370|0.0|0.0
409|143570|0.0|0.0
409|289381|0.0|0.0
409|24426|0.0|0.0
415|144357|0.0|0.0
415|119806|0.0|0.0
415|267297|0.0|0.0
415|168502|0.0|0.0
415|270526|0.0|0.0
415|247218|0.0|0.0
420|14611|0.0|0.0
420|118114|0.0|0.0
420|289357|0.0|0.0
420|16343|0.0|0.0
420|12739|0.0|0.0
420|255645|0.0|0.0
421|164543|0.0|0.0
421|275379|0.0|0.0
421|162765|0.0|0.0
421|133952|0.0|0.0
421|175178|0.0|0.0
421|35555|0.0|0.0
427|146318|0.0|0.0
427|5560|0.0|0.0
427|101464|0.0|0.0
427|89668|0.0|0.0
427|8950|0.0|0.0
427|267651|0.0|0.0
430|210490|0.0|0.0
430|164517|0.0|0.0
430|135514|0.0|0.0
430|10445|0.0|0.0
430|176639|0.0|0.0
430|205617|0.0|0.0
435|152602|0.0|0.0
435|7188|0.0|0.0
435|205311|0.0|0.0
435|139386|0.0|0.0
435|259935|0.0|0.0
435|286454|0.0|0.0
436|154140|0.0|0.0
436|88342|0.0|0.0
436|140334|0.0|0.0
436|162260|0.0|0.0
436|270543|0.0|0.0
436|102106|0.0|0.0
441|98748|0.0|0.0
441|79655|0.0|0.0
441|73885|0.0|0.0
441|102839|0.0|0.0
441|213072|0.0|0.0
441|182596|0.0|0.0
442|70761|0.0|0.0
442|18486|0.0|0.0
442|71922|0.0|0.0
442|208019|0.0|0.0
442|170384|0.0|0.0
442|116618|0.0|0.0
444|205370|0.0|0.0
444|207449|0.0|0.0
444|167328|0.0|0.0
444|50702|0.0|0.0
444|240229|0.0|0.0
444|148017|0.0|0.0
445|201611|0.0|0.0
445|90143|0.0|0.0
445|254900|0.0|0.0
445|108957|0.0|0.0
445|97127|0.0|0.0
445|293458|0.0|0.0
446|285322|0.0|0.0
446|107188|0.0|0.0
446|37537|0.0|0.0
446|229516|0.0|0.0
446|268778|0.0|0.0
446|207360|0.0|0.0
447|235760|0.0|0.0
447|157155|0.0|0.0
447|262192|0.0|0.0
447|283321|0.0|0.0
447|112017|0.0|0.0
447|237331|0.0|0.0
449|167470|0.0|0.0
449|240094|0.0|0.0
449|213866|0.0|0.0
449|189144|0.0|0.0
449|206878|0.0|0.0
449|264629|0.0|0.0
450|246807|0.0|0.0
450|225319|0.0|0.0
450|17252|0.0|0.0
450|264827|0.0|0.0
450|73284|0.0|0.0
450|7326|0.0|0.0
454|176405|0.0|0.0
454|262438|0.0|0.0
454|262541|0.0|0.0
454|135697|0.0|0.0
454|195902|0.0|0.0
454|192062|0.0|0.0
455|98878|0.0|0.0
455|225495|0.0|0.0
455|253265|0.0|0.0
455|290274|0.0|0.0
455|51184|0.0|0.0
455|223785|0.0|0.0
457|67983|0.0|0.0
457|232791|0.0|0.0
457|176647|0.0|0.0
457|131620|0.0|0.0
457|86103|0.0|0.0
457|121817|0.0|0.0
462|29768|0.0|0.0
462|117771|0.0|0.0
462|70171|0.0|0.0
